Ensembl Gene ID	Chromosome	Gene Start 	Gene End 	Strand	Gene Name
ENSG00000233485	1	15326680	15343876	-1	RP3-467K16.2
ENSG00000236045	1	15334166	15335464	-1	RP3-467K16.7
ENSG00000228140	1	15402979	15409433	-1	RP3-467K16.4
ENSG00000142634	1	15409895	15430343	1	EFHD2
ENSG00000162438	1	15438439	15449242	1	CTRC
ENSG00000142615	1	15456728	15472091	1	CELA2A
ENSG00000215704	1	15465909	15491400	1	CELA2B
ENSG00000132906	1	15490832	15526534	-1	CASP9
ENSG00000116138	1	15526813	15592379	1	DNAJC16
ENSG00000251866	1	15542165	15542304	1	SCARNA21
ENSG00000272510	1	15565611	15565956	-1	RP4-680D5.8
ENSG00000116771	1	15572353	15585110	-1	AGMAT
ENSG00000237301	1	15586136	15603626	-1	RP4-680D5.2
ENSG00000235084	1	15604597	15605043	1	CHCHD2P6
ENSG00000252417	1	15608078	15608145	-1	RNU7-179P
ENSG00000236500	1	15614643	15614867	-1	RP4-680D5.4
ENSG00000197312	1	15617500	15669044	1	DDI2
ENSG00000215695	1	15659869	15661722	1	RSC1A1
ENSG00000271742	1	15682873	15683128	-1	RP4-680D5.9
ENSG00000116786	1	15684332	15734769	1	PLEKHM2
ENSG00000264048	1	15684472	15684558	1	AL121992.1
ENSG00000237938	1	15720312	15736896	-1	RP11-288I21.1
ENSG00000162461	1	15736405	15741396	1	SLC25A34
ENSG00000224459	1	15740051	15749896	-1	RP11-169K16.4
ENSG00000162460	1	15742422	15747982	1	TMEM82
ENSG00000162458	1	15756607	15786594	1	FBLIM1
ENSG00000224321	1	15792796	15793285	1	RP11-169K16.6
ENSG00000233954	1	15807169	15809348	-1	UQCRHL
ENSG00000178715	1	15828232	15828669	1	RP11-169K16.8
ENSG00000179743	1	15834479	15848147	-1	FLJ37453
ENSG00000065526	1	15847864	15940460	1	SPEN
ENSG00000270620	1	15917698	15917908	-1	RP1-134O19.3
ENSG00000116809	1	15941869	15976132	-1	ZBTB17
ENSG00000234607	1	15969632	15970194	1	RP11-5P18.1
ENSG00000231353	1	15988182	15988441	1	RP11-5P18.3
ENSG00000275503	1	15989140	15989375	-1	RP11-5P18.11
ENSG00000224966	1	15989871	15994751	1	TBC1D3P6
ENSG00000183888	1	16004236	16008807	1	C1orf64
ENSG00000233078	1	16006160	16006671	-1	RP11-5P18.5
ENSG00000173641	1	16014028	16019594	-1	HSPB7
ENSG00000186510	1	16018875	16034050	1	CLCNKA
ENSG00000232456	1	16035178	16040029	-1	RP11-5P18.10
ENSG00000184908	1	16043736	16057308	1	CLCNKB
ENSG00000185519	1	16057769	16073632	-1	FAM131C
ENSG00000142627	1	16124337	16156087	-1	EPHA2
ENSG00000227959	1	16155211	16157329	1	RP11-276H7.2
ENSG00000224621	1	16159266	16161883	1	RP11-276H7.3
ENSG00000142632	1	16197854	16212609	-1	ARHGEF19
ENSG00000234166	1	16197854	16198357	1	ARHGEF19-AS1
ENSG00000237276	1	16215909	16228027	-1	ANO7P1
ENSG00000132881	1	16231700	16237162	-1	RSG1
ENSG00000233929	1	16241213	16241398	-1	MT1XP1
ENSG00000037637	1	16246839	16352454	-1	FBXO42
ENSG00000055070	1	16352575	16398145	1	SZRD1
ENSG00000226457	1	16369150	16369530	-1	RP11-430L17.1
ENSG00000187144	1	16387117	16437424	-1	SPATA21
ENSG00000157191	1	16440672	16460078	1	NECAP2
ENSG00000226029	1	16460948	16468481	1	RP4-798A10.2
ENSG00000080947	1	16467436	16499257	-1	CROCCP3
ENSG00000206652	1	16514122	16514285	-1	RNU1-1
ENSG00000261135	1	16514645	16515754	1	RP4-798A10.7
ENSG00000224174	1	16520694	16521796	1	RP4-798A10.4
ENSG00000233421	1	16533886	16536172	-1	RP5-875O13.1
ENSG00000277344	1	16534081	16534224	-1	U1
ENSG00000268991	1	16539066	16539575	1	FAM231C
ENSG00000225710	1	16548651	16552531	-1	RP5-875O13.6
ENSG00000266584	1	16548914	16548987	1	AL355149.1
ENSG00000219481	1	16562319	16613562	-1	NBPF1
ENSG00000271732	1	16617391	16617729	1	RP5-1182A14.5
ENSG00000215908	1	16618262	16644683	-1	CROCCP2
ENSG00000186301	1	16645622	16650289	1	MST1P2
ENSG00000207513	1	16666785	16666948	-1	RNU1-3
ENSG00000237847	1	16673003	16673512	1	FAM231A
ENSG00000280114	1	16681097	16688749	-1	RP5-875O13.7
ENSG00000264742	1	16681255	16681328	1	AL021920.1
ENSG00000236698	1	16685621	16686055	-1	EIF1AXP1
ENSG00000268869	1	16687339	16720157	-1	ESPNP
ENSG00000279151	1	16701546	16705594	1	RP1-163M9.7
ENSG00000279132	1	16733951	16734461	-1	FAM231A
ENSG00000058453	1	16740273	16972979	1	CROCC
ENSG00000207389	1	16740516	16740679	1	RNU1-4
ENSG00000227684	1	16750233	16750964	1	CROCCP4
ENSG00000186715	1	16754910	16770237	-1	MST1L
ENSG00000223643	1	16851257	16853129	-1	RP11-108M9.1
ENSG00000230239	1	16855407	16859284	1	RP11-108M9.2
ENSG00000263811	1	16858949	16859021	-1	MIR3675
ENSG00000228549	1	16870945	16874092	1	RP11-108M9.3
ENSG00000277234	1	16873708	16873851	1	U1
ENSG00000238142	1	16888538	16889649	-1	RP11-108M9.4
ENSG00000235241	1	16889095	16889602	1	RP11-108M9.5
ENSG00000207005	1	16895980	16896143	1	RNU1-2
ENSG00000272426	1	16904339	16904776	-1	RP11-108M9.6
ENSG00000117122	1	16974502	16980835	-1	MFAP2
ENSG00000226526	1	16978926	17005091	1	RP1-37C10.3
ENSG00000159363	1	16985958	17011928	-1	ATP13A2
ENSG00000117118	1	17018722	17054170	-1	SDHB
ENSG00000117115	1	17066761	17119435	-1	PADI2
ENSG00000204362	1	17189783	17197617	1	RP11-380J14.1
ENSG00000142623	1	17205126	17246005	1	PADI1
ENSG00000142619	1	17249098	17284233	1	PADI3
ENSG00000266634	1	17277889	17277975	1	MIR3972
ENSG00000159339	1	17308195	17364004	1	PADI4
ENSG00000280226	1	17329012	17331796	-1	AC004824.2
ENSG00000276747	1	17372196	17401699	1	PADI6
ENSG00000227751	1	17406760	17407382	1	RP1-20B21.4
ENSG00000179051	1	17406760	17439724	-1	RCC2
ENSG00000266727	1	17413631	17413694	-1	AC004824.1
ENSG00000074964	1	17539835	17697874	1	ARHGEF10L
ENSG00000236648	1	17717687	17749978	1	RP11-473A10.2
ENSG00000278471	1	17747169	17747222	1	AL136529.1
ENSG00000117148	1	17755313	17827063	1	ACTL8
ENSG00000261781	1	18065657	18074412	1	RP11-174G17.2
ENSG00000117154	1	18107746	18378483	1	IGSF21
ENSG00000280222	1	18109389	18115861	1	RP11-174G17.3
ENSG00000230035	1	18166929	18179346	-1	RP11-174G17
ENSG00000225387	1	18385829	18388514	1	RP11-422P22.1
ENSG00000179023	1	18480982	18486126	1	KLHDC7A
ENSG00000235282	1	18513118	18513383	1	DYNLL1P3
ENSG00000225478	1	18595414	18595636	1	RP1-8B22.2
ENSG00000009709	1	18631006	18748866	1	PAX7
ENSG00000179002	1	18839599	18859682	-1	TAS1R2
ENSG00000255275	1	18849273	18921121	-1	RP13-279N23.2
ENSG00000159423	1	18871430	18902781	-1	ALDH4A1
ENSG00000265606	1	18883202	18883275	-1	MIR4695
ENSG00000221662	1	18897071	18897148	-1	MIR1290
ENSG00000169991	1	18904281	18956686	-1	IFFO2
ENSG00000272084	1	19072110	19075511	-1	RP5-1126H10.2
ENSG00000127481	1	19074506	19210276	-1	UBR4
ENSG00000230424	1	19210501	19240704	1	RP1-43E13.2
ENSG00000127463	1	19215664	19251552	-1	EMC1
ENSG00000053372	1	19251539	19260128	1	MRTO4
ENSG00000211454	1	19265982	19274194	-1	AKR7L
ENSG00000162482	1	19282558	19289250	-1	AKR7A3
ENSG00000270728	1	19297080	19297903	1	RP4-657E11.10
ENSG00000053371	1	19303965	19312146	-1	AKR7A2
ENSG00000200403	1	19305076	19305182	-1	RNU6-1099P
ENSG00000040487	1	19312326	19329300	1	PQLC2
ENSG00000077549	1	19338776	19485539	-1	CAPZB
ENSG00000240490	1	19424384	19424671	1	RN7SL277P
ENSG00000201609	1	19510593	19510733	1	RNU4-28P
ENSG00000235185	1	19591802	19596832	-1	RP5-1056L3.1
ENSG00000173436	1	19596977	19629821	1	MINOS1
ENSG00000270136	1	19596979	19658056	1	MINOS1-NBL1
ENSG00000226396	1	19608114	19608568	1	RPS14P3
ENSG00000158747	1	19640554	19658456	1	NBL1
ENSG00000158748	1	19665287	19679562	1	HTR6
ENSG00000162542	1	19682213	19799945	-1	TMCO4
ENSG00000178828	1	19814029	19815278	-1	RNF186
ENSG00000235434	1	19814367	19819502	1	RP11-91K11.2
ENSG00000169914	1	19882513	19912945	1	OTUD3
ENSG00000188784	1	19920009	19923617	-1	PLA2G2E
ENSG00000242688	1	19970969	19971269	1	RN7SL304P
ENSG00000188257	1	19975431	19980416	-1	PLA2G2A
ENSG00000127472	1	20028179	20091190	1	PLA2G5
ENSG00000117215	1	20111939	20119566	-1	PLA2G2D
ENSG00000158786	1	20139326	20150386	1	PLA2G2F
ENSG00000227066	1	20154338	20160568	1	RP3-340N1.2
ENSG00000187980	1	20161253	20177424	-1	PLA2G2C
ENSG00000225986	1	20184242	20186486	-1	UBXN10-AS1
ENSG00000162543	1	20186085	20196048	1	UBXN10
ENSG00000228105	1	20243095	20244655	1	RP3-340N1.6
ENSG00000158816	1	20290919	20354894	1	VWA5B1
ENSG00000226664	1	20294211	20323187	-1	RP4-745E8.2
ENSG00000236963	1	20360579	20431234	-1	LINC01141
ENSG00000226487	1	20412304	20413253	-1	RP4-749H3.2
ENSG00000162545	1	20482391	20486220	-1	CAMK2N1
ENSG00000090432	1	20499448	20508161	-1	MUL1
ENSG00000215520	1	20525989	20526751	1	RPS4XP4
ENSG00000183114	1	20552439	20555010	1	FAM43B
ENSG00000158825	1	20588948	20618908	1	CDA
ENSG00000158828	1	20633455	20651511	1	PINK1
ENSG00000273695	1	20633679	20633788	1	MIR6084
ENSG00000117242	1	20642657	20652193	-1	PINK1-AS
ENSG00000244038	1	20651767	20661544	-1	DDOST
ENSG00000117245	1	20664014	20718017	-1	KIF17
ENSG00000235432	1	20692734	20694013	-1	RP5-930J4.5
ENSG00000189410	1	20719732	20732837	-1	SH2D5
ENSG00000233069	1	20732880	20733952	1	RP5-930J4.2
ENSG00000127483	1	20742661	20787323	-1	HP1BP3
ENSG00000203394	1	20742987	20744292	1	RP5-930J4.4
ENSG00000075151	1	20806292	21176888	-1	EIF4G3
ENSG00000251914	1	20841241	20841302	1	RNU7-200P
ENSG00000221808	1	20988314	20988432	-1	MIR1256
ENSG00000233072	1	21003550	21003934	-1	RPS15AP6
ENSG00000236073	1	21073639	21073753	-1	RP11-487E1.2
ENSG00000235112	1	21161475	21162081	1	HSPE1P27
ENSG00000117298	1	21217247	21345504	-1	ECE1
ENSG00000236936	1	21266082	21267251	1	RP3-329E20.2
ENSG00000231105	1	21293290	21299774	1	RP5-1071N3.1
ENSG00000236216	1	21397987	21398362	1	PPP1R11P1
ENSG00000228823	1	21411460	21413293	-1	RP11-293F5.8
ENSG00000236009	1	21415898	21417492	1	RP11-293F5.1
ENSG00000227001	1	21424625	21427967	-1	NBPF2P
ENSG00000187952	1	21428303	21429536	1	HS6ST1P1
ENSG00000186543	1	21434318	21437558	1	CROCCP5
ENSG00000142794	1	21440128	21485005	1	NBPF3
ENSG00000176378	1	21459756	21460082	-1	PFN1P10
ENSG00000162551	1	21509372	21578412	1	ALPL
ENSG00000233431	1	21586472	21591187	1	RP11-63N8.3
ENSG00000221781	1	21592411	21592548	-1	AL359815.1
ENSG00000076864	1	21596215	21669363	-1	RAP1GAP
ENSG00000090686	1	21678298	21783606	-1	USP48
ENSG00000231978	1	21768269	21768575	1	RP11-132G19.3
ENSG00000187942	1	21812265	21825221	1	LDLRAD2
ENSG00000142798	1	21822245	21937297	-1	HSPG2
ENSG00000232037	1	21908098	21908580	1	RP11-26H16.1
ENSG00000219073	1	21977021	21998642	1	CELA3B
ENSG00000273610	1	21987481	21987777	1	Metazoa_SRP
ENSG00000201919	1	21987816	21987919	1	RNU6-1022P
ENSG00000142789	1	22001656	22012539	1	CELA3A
ENSG00000278124	1	22010650	22010946	1	Metazoa_SRP
ENSG00000201273	1	22010985	22011088	1	RNU6-776P
ENSG00000228397	1	22023994	22024968	-1	RP1-224A6.3
ENSG00000218510	1	22025188	22031223	1	LINC00339
ENSG00000070831	1	22052627	22092946	1	CDC42
ENSG00000230068	1	22059197	22064199	1	CDC42-IT1
ENSG00000271428	1	22068340	22068827	-1	RP1-224A6.8
ENSG00000271840	1	22100613	22101360	1	RP1-224A6.9
ENSG00000162552	1	22117305	22143969	-1	WNT4
ENSG00000266564	1	22266239	22266300	1	MIR4418
ENSG00000234397	1	22322840	22323331	-1	RP11-415K20.1
ENSG00000279625	1	22364630	22366482	-1	RP11-415K20.2
ENSG00000184677	1	22451851	22531157	1	ZBTB40
ENSG00000237200	1	22517474	22519708	1	ZBTB40-IT1
ENSG00000070886	1	22563564	22603594	1	EPHA8
ENSG00000276835	1	22633308	22633416	-1	AL158086.1
ENSG00000173372	1	22636506	22639608	1	C1QA
ENSG00000159189	1	22643630	22648110	1	C1QC
ENSG00000173369	1	22652762	22661538	1	C1QB
ENSG00000133216	1	22710839	22915325	1	EPHB2
ENSG00000265422	1	22719517	22719598	1	MIR4684
ENSG00000216157	1	22748817	22748911	-1	AL611946.1
ENSG00000225952	1	22835713	22836849	-1	RP11-69E9.1
ENSG00000264014	1	22863159	22863226	-1	MIR4253
ENSG00000272796	1	22916682	22921500	1	RP1-74M1.3
ENSG00000215906	1	22953043	22965338	-1	LACTBL1
ENSG00000279101	1	23010834	23015850	-1	C1orf234
ENSG00000227868	1	23010901	23015773	-1	C1orf234
ENSG00000004487	1	23019448	23083689	1	KDM1A
ENSG00000240553	1	23020147	23088058	-1	RP1-184J9.2
ENSG00000263793	1	23044305	23044372	1	MIR3115
ENSG00000266802	1	23057858	23057934	-1	MIR4419A
ENSG00000169641	1	23084023	23177808	-1	LUZP1
ENSG00000229010	1	23140325	23141142	1	RP5-979D14.1
ENSG00000206935	1	23162704	23162810	1	RNU6-514P
ENSG00000252578	1	23163953	23164053	1	RNU6-135P
ENSG00000179546	1	23191895	23194729	-1	HTR1D
ENSG00000215381	1	23244765	23245224	1	RP5-1057J7.1
ENSG00000261326	1	23281309	23286752	-1	LINC01355
ENSG00000125944	1	23303771	23344336	-1	HNRNPR
ENSG00000125945	1	23359448	23369442	-1	ZNF436
ENSG00000249087	1	23368997	23371839	1	ZNF436-AS1
ENSG00000201405	1	23370254	23370346	1	Y_RNA
ENSG00000271420	1	23378380	23379029	-1	RP5-1057J7.7
ENSG00000204219	1	23381061	23424740	-1	TCEA3
ENSG00000232482	1	23410832	23412146	1	RP4-654C18.1
ENSG00000088280	1	23428563	23484568	-1	ASAP3
ENSG00000007968	1	23506430	23531220	-1	E2F2
ENSG00000235052	1	23549139	23550915	-1	RP1-150O5.3
ENSG00000117318	1	23557918	23559794	-1	ID3
ENSG00000197880	1	23581495	23640568	1	MDS2
ENSG00000229239	1	23670294	23680259	1	RP11-223J15.2
ENSG00000142676	1	23691779	23696425	1	RPL11
ENSG00000203589	1	23705801	23706934	-1	RP5-886K2.1
ENSG00000011007	1	23743155	23762059	1	TCEB3
ENSG00000236810	1	23760382	23778287	-1	TCEB3-AS1
ENSG00000057757	1	23778405	23788232	1	PITHD1
ENSG00000011009	1	23790970	23795539	1	LYPLA2
ENSG00000117308	1	23795599	23800804	-1	GALE
ENSG00000117305	1	23801885	23838620	-1	HMGCL
ENSG00000179163	1	23845077	23868294	-1	FUCA1
ENSG00000188822	1	23870526	23913362	-1	CNR2
ENSG00000229106	1	23901471	23902737	-1	RP11-4M23.2
ENSG00000232557	1	23907111	23907885	1	RP11-4M23.3
ENSG00000264926	1	23929070	23929147	1	MIR378F
ENSG00000230228	1	23949016	23949383	-1	RP11-4M23.4
ENSG00000189266	1	23959109	23963462	1	PNRC2
ENSG00000188529	1	23964804	23980927	-1	SRSF10
ENSG00000215905	1	24007881	24008519	-1	RP11-4M23.7
ENSG00000225315	1	24040835	24086799	1	RP11-293P20.2
ENSG00000142661	1	24056035	24112175	-1	MYOM3
ENSG00000230703	1	24066774	24083565	1	RP11-293P20.4
ENSG00000142677	1	24119771	24143121	-1	IL22RA1
ENSG00000185436	1	24154157	24187959	-1	IFNLR1
ENSG00000230023	1	24200240	24211693	1	RP11-10N16.2
ENSG00000221032	1	24227917	24228030	1	AL590683.1
ENSG00000266511	1	24279767	24279855	-1	AL590683.2
ENSG00000232298	1	24307556	24321901	-1	RP11-10N16.3
ENSG00000158055	1	24319322	24364482	1	GRHL3
ENSG00000001460	1	24356999	24416934	-1	STPG1
ENSG00000001461	1	24415794	24472976	1	NIPAL3
ENSG00000276837	1	24470354	24470439	-1	AL031431.1
ENSG00000117602	1	24502351	24541040	1	RCAN3
ENSG00000264443	1	24538802	24556024	-1	RP4-594I10.3
ENSG00000184454	1	24556111	24609328	1	NCMAP
ENSG00000227312	1	24563627	24563974	1	RP11-496D1.2
ENSG00000239106	1	24625411	24625513	-1	Y_RNA
ENSG00000133226	1	24631716	24673267	1	SRRM1
ENSG00000169504	1	24745357	24844324	1	CLIC4
ENSG00000238482	1	24777873	24777979	-1	RNU6-1208P
ENSG00000020633	1	24899511	24965121	-1	RUNX3
ENSG00000278034	1	24919345	24919416	-1	MIR6731
ENSG00000229162	1	24961345	24963097	1	RP11-84D1.1
ENSG00000261025	1	24968423	24970865	-1	RP11-84D1.2
ENSG00000264371	1	25023503	25023586	1	MIR4425
ENSG00000233755	1	25043707	25113120	-1	RP4-799D16.1
ENSG00000233419	1	25125053	25125454	-1	RP4-781L3.1
ENSG00000231953	1	25208139	25208869	1	RP4-706G24.1
ENSG00000117614	1	25222679	25232502	-1	SYF2
ENSG00000117616	1	25242237	25338213	-1	RSRP1
ENSG00000272432	1	25247837	25248321	1	RP3-465N24.6
ENSG00000261349	1	25266102	25267136	-1	RP3-465N24.5
ENSG00000187010	1	25272393	25330445	1	RHD
ENSG00000224183	1	25294164	25294643	-1	SDHDP6
ENSG00000259984	1	25336429	25337465	-1	RP11-335G20.7
ENSG00000183726	1	25337917	25362361	1	TMEM50A
ENSG00000188672	1	25362249	25430192	-1	RHCE
ENSG00000238084	1	25398721	25399198	1	RP3-469D22.1
ENSG00000204178	1	25430858	25500209	1	TMEM57
ENSG00000157978	1	25543580	25568886	1	LDLRAP1
ENSG00000225643	1	25581478	25590356	1	RP11-70P17.1
ENSG00000117643	1	25617468	25786207	1	MAN1C1
ENSG00000233478	1	25644544	25659111	-1	RP1-187B23.1
ENSG00000162430	1	25800176	25818224	1	SEPN1
ENSG00000255054	1	25811470	25823744	1	RP1-317E23.6
ENSG00000228172	1	25816749	25820797	-1	RP1-317E23.3
ENSG00000117640	1	25818640	25832942	1	MTFR1L
ENSG00000127423	1	25831913	25859458	-1	AUNIP
ENSG00000272478	1	25831913	25832134	-1	RP1-317E23.7
ENSG00000236528	1	25859613	25863420	1	RP1-125I3.2
ENSG00000182749	1	25861210	25871253	-1	PAQR7
ENSG00000207302	1	25877496	25877605	1	Y_RNA
ENSG00000117632	1	25884181	25906991	-1	STMN1
ENSG00000229786	1	25887360	25887610	1	SNRPFP2
ENSG00000223624	1	25888970	25889109	1	RP1-125I3.4
ENSG00000264021	1	25906362	25906454	-1	MIR3917
ENSG00000266763	1	25911749	25911822	1	AL033528.1
ENSG00000158006	1	25959767	25998157	-1	PAFAH2
ENSG00000207237	1	25964197	25964300	1	RNU6-110P
ENSG00000252190	1	26006006	26006130	1	SCARNA17
ENSG00000252691	1	26006216	26006299	1	SCARNA18
ENSG00000158008	1	26019884	26036464	1	EXTL1
ENSG00000158014	1	26037252	26046133	-1	SLC30A2
ENSG00000158022	1	26051304	26068436	-1	TRIM63
ENSG00000265320	1	26071578	26071677	1	AL391650.1
ENSG00000175087	1	26111165	26125543	1	PDIK1L
ENSG00000197245	1	26159020	26162628	1	FAM110D
ENSG00000142684	1	26169871	26172060	1	ZNF593
ENSG00000236782	1	26169947	26171821	-1	RP11-96L14.7
ENSG00000142675	1	26177403	26189886	1	CNKSR1
ENSG00000188782	1	26190561	26202968	1	CATSPER4
ENSG00000236155	1	26209741	26229840	1	RP11-231P20.2
ENSG00000278572	1	26218581	26220476	-1	RP11-231P20.6
ENSG00000130695	1	26234153	26279038	1	CEP85
ENSG00000270733	1	26263041	26263398	-1	RP11-231P20.5
ENSG00000142669	1	26279176	26281522	1	SH3BGRL3
ENSG00000158062	1	26281328	26318363	-1	UBXN11
ENSG00000169442	1	26317957	26320523	1	CD52
ENSG00000176092	1	26321859	26354130	-1	AIM1L
ENSG00000225854	1	26326688	26327033	1	RP11-569G9.7
ENSG00000176083	1	26361634	26374522	-1	ZNF683
ENSG00000131914	1	26410778	26429722	1	LIN28A
ENSG00000117682	1	26432282	26471294	1	DHDDS
ENSG00000223583	1	26454653	26455187	-1	RP3-476K8.4
ENSG00000225891	1	26462756	26467282	-1	RP3-476K8.3
ENSG00000198830	1	26472450	26475972	1	HMGN2
ENSG00000224129	1	26519354	26520250	-1	DPPA2P2
ENSG00000117676	1	26529761	26575030	1	RPS6KA1
ENSG00000238705	1	26554542	26554593	1	MIR1976
ENSG00000243905	1	26593243	26593546	-1	RN7SL679P
ENSG00000252802	1	26593940	26594041	-1	Y_RNA
ENSG00000252429	1	26602369	26602432	-1	RNU7-29P
ENSG00000229247	1	26640377	26640614	-1	RP11-492M19.3
ENSG00000238316	1	26642286	26642389	-1	snoU13
ENSG00000235069	1	26647447	26647681	1	RP4-785J1.1
ENSG00000260063	1	26692132	26694131	-1	RP5-968P14.2
ENSG00000117713	1	26696033	26782104	1	ARID1A
ENSG00000060642	1	26787472	26798398	1	PIGV
ENSG00000241188	1	26814822	26815112	1	RN7SL165P
ENSG00000204160	1	26826710	26857602	1	ZDHHC18
ENSG00000175793	1	26863138	26864457	1	SFN
ENSG00000142751	1	26876133	26890297	-1	GPN2
ENSG00000226698	1	26876133	26878245	1	RP1-50O24.6
ENSG00000198746	1	26890488	26900466	-1	GPATCH3
ENSG00000090273	1	26900238	26946862	1	NUDC
ENSG00000131910	1	26911489	26913966	-1	NR0B2
ENSG00000175707	1	26949562	26960406	-1	KDF1
ENSG00000172746	1	26980165	26980975	1	RP11-344H11.4
ENSG00000224064	1	26983628	26984024	1	RP11-344H11.5
ENSG00000225294	1	26985897	26986340	-1	OSTCP2
ENSG00000253368	1	26993707	27000898	1	TRNP1
ENSG00000158246	1	27005020	27012836	-1	FAM46B
ENSG00000280403	1	27064991	27065365	-1	FKSG62
ENSG00000090020	1	27098815	27166981	-1	SLC9A1
ENSG00000229985	1	27176751	27177277	1	RP11-40H20.5
ENSG00000214973	1	27200834	27201473	-1	CHCHD3P3
ENSG00000225159	1	27206930	27207796	1	NPM1P39
ENSG00000225990	1	27211265	27211484	1	SNRPEP7
ENSG00000224311	1	27229106	27234352	-1	RP11-40H20.4
ENSG00000142784	1	27234516	27308633	1	WDTC1
ENSG00000252098	1	27255464	27255567	-1	Y_RNA
ENSG00000243659	1	27311240	27311838	1	RP11-4K3__A.3
ENSG00000186501	1	27322145	27336400	1	TMEM222
ENSG00000206888	1	27325219	27325325	1	RNU6-48P
ENSG00000241547	1	27325329	27325796	1	RP11-4K3__A.5
ENSG00000142765	1	27342020	27353937	1	SYTL1
ENSG00000142733	1	27355184	27366892	-1	MAP3K6
ENSG00000142748	1	27369112	27374824	-1	FCN3
ENSG00000174950	1	27379176	27383380	-1	CD164L2
ENSG00000231207	1	27389468	27390145	1	RP1-144C9.2
ENSG00000181773	1	27392644	27395814	1	GPR3
ENSG00000158195	1	27404226	27490158	-1	WASF2
ENSG00000241169	1	27457198	27459582	1	RP4-752I6.1
ENSG00000237429	1	27525805	27530561	1	RP1-159A19.4
ENSG00000126705	1	27534035	27604431	-1	AHDC1
ENSG00000000938	1	27612064	27635277	-1	FGR
ENSG00000235912	1	27649419	27649610	1	RP1-159A19.3
ENSG00000233975	1	27660328	27662722	-1	RP11-288L9.1
ENSG00000126709	1	27666061	27672218	-1	IFI6
ENSG00000225886	1	27669468	27670276	1	RP11-288L9.4
ENSG00000206767	1	27675603	27675709	-1	RNU6-949P
ENSG00000226662	1	27686810	27687471	-1	CHMP1AP1
ENSG00000207095	1	27693731	27693835	1	RNU6-424P
ENSG00000009780	1	27725979	27763122	1	FAM76A
ENSG00000231344	1	27739091	27739439	1	RP3-426I6.2
ENSG00000230833	1	27739954	27740629	1	RPEP3
ENSG00000117758	1	27773183	27824452	1	STX12
ENSG00000269971	1	27773858	27774041	1	RP3-426I6.5
ENSG00000276889	1	27809701	27809788	1	AL020997.1
ENSG00000270031	1	27819983	27820341	1	RP3-426I6.6
ENSG00000223062	1	27824538	27824643	1	RNU6-1245P
ENSG00000117751	1	27830778	27851676	1	PPP1R8
ENSG00000252947	1	27834401	27834566	1	SCARNA1
ENSG00000278868	1	27850574	27850744	-1	AL109927.1
ENSG00000130775	1	27872543	27886685	1	THEMIS2
ENSG00000117748	1	27891524	27914746	-1	RPA2
ENSG00000130768	1	27934993	27959157	1	SMPDL3B
ENSG00000227050	1	27938875	27960193	-1	RP11-460I13.2
ENSG00000158156	1	27959462	27968096	1	XKR8
ENSG00000158161	1	27970344	28088696	-1	EYA3
ENSG00000238231	1	27990158	27990524	-1	RP11-460I13.6
ENSG00000240750	1	28031884	28032180	-1	RN7SL559P
ENSG00000228589	1	28095742	28096422	-1	SPCS2P4
ENSG00000228943	1	28109739	28110298	1	RP5-1053E7.2
ENSG00000214812	1	28120449	28121321	-1	RP5-1053E7.3
ENSG00000253005	1	28142737	28142841	-1	RNU6-176P
ENSG00000169403	1	28147166	28193936	-1	PTAFR
ENSG00000126698	1	28199456	28233025	-1	DNAJC8
ENSG00000130770	1	28236109	28246906	1	ATPIF1
ENSG00000270605	1	28239509	28241453	-1	RP5-1092A3.4
ENSG00000271398	1	28247144	28247568	1	RP5-1092A3.5
ENSG00000130766	1	28259527	28282491	1	SESN2
ENSG00000130772	1	28329002	28335967	1	MED18
ENSG00000204138	1	28369603	28500369	1	PHACTR4
ENSG00000206779	1	28422555	28422655	-1	Y_RNA
ENSG00000229820	1	28453541	28453934	1	RP1-308E4.1
ENSG00000221216	1	28481362	28481480	1	RNU6ATAC27P
ENSG00000180198	1	28505943	28539300	1	RCC1
ENSG00000242125	1	28505980	28510892	1	SNHG3
ENSG00000274266	1	28507366	28507571	1	SNORA73A
ENSG00000200087	1	28508559	28508762	1	SNORA73B
ENSG00000231468	1	28526318	28527227	-1	PRDX3P2
ENSG00000279443	1	28544460	28546542	1	RP4-669K10.8
ENSG00000180098	1	28553085	28578545	1	TRNAU1AP
ENSG00000197989	1	28578538	28582983	-1	SNHG12
ENSG00000221539	1	28578749	28578822	-1	SNORD99
ENSG00000278274	1	28579764	28579893	-1	SNORA61
ENSG00000273544	1	28580381	28580512	-1	SNORA44
ENSG00000274582	1	28580920	28581056	-1	SNORA16A
ENSG00000120656	1	28589323	28643085	-1	TAF12
ENSG00000188060	1	28592200	28595443	1	RAB42
ENSG00000229388	1	28643228	28648581	1	RP11-442N24__B.1
ENSG00000274978	1	28648600	28648733	1	U11
ENSG00000270103	1	28648600	28648730	1	RNU11
ENSG00000162419	1	28668732	28719353	1	GMEB1
ENSG00000252777	1	28689665	28689794	1	SCARNA24
ENSG00000198492	1	28736621	28769775	1	YTHDF2
